unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_X2,admission,evidence,downgrade_notes,script_tier,rule_version
BJ-2026-CY-QIZHONG-Q7,BJ-2026-CY-QIZHONG-Q7,BJ-2026-CY-QIZHONG,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q9,BJ-2026-CY-QIZHONG-Q9,BJ-2026-CY-QIZHONG,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q10,BJ-2026-CY-QIZHONG-Q10,BJ-2026-CY-QIZHONG,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q11,BJ-2026-CY-QIZHONG-Q11,BJ-2026-CY-QIZHONG,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q12,BJ-2026-CY-QIZHONG-Q12,BJ-2026-CY-QIZHONG,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-CY-QIZHONG-Q13,BJ-2026-CY-QIZHONG-Q13,BJ-2026-CY-QIZHONG,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q21,BJ-2026-HD-QIZHONG-Q21,BJ-2026-HD-QIZHONG,21,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q4,BJ-2026-HD-QIZHONG-Q4,BJ-2026-HD-QIZHONG,4,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q2,BJ-2026-HD-QIZHONG-Q2,BJ-2026-HD-QIZHONG,2,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q20,BJ-2026-HD-QIZHONG-Q20,BJ-2026-HD-QIZHONG,20,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q22#1,BJ-2026-HD-QIZHONG-Q22,BJ-2026-HD-QIZHONG,22,主观题,1,小问,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q22#2,BJ-2026-HD-QIZHONG-Q22,BJ-2026-HD-QIZHONG,22,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q5,BJ-2026-HD-QIZHONG-Q5,BJ-2026-HD-QIZHONG,5,选择题,,整题,IN,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q6,BJ-2026-HD-QIZHONG-Q6,BJ-2026-HD-QIZHONG,6,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q7,BJ-2026-HD-QIZHONG-Q7,BJ-2026-HD-QIZHONG,7,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q9,BJ-2026-HD-QIZHONG-Q9,BJ-2026-HD-QIZHONG,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q10,BJ-2026-HD-QIZHONG-Q10,BJ-2026-HD-QIZHONG,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q11,BJ-2026-HD-QIZHONG-Q11,BJ-2026-HD-QIZHONG,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q12,BJ-2026-HD-QIZHONG-Q12,BJ-2026-HD-QIZHONG,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q13,BJ-2026-HD-QIZHONG-Q13,BJ-2026-HD-QIZHONG,13,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q16,BJ-2026-HD-QIZHONG-Q16,BJ-2026-HD-QIZHONG,16,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q17,BJ-2026-HD-QIZHONG-Q17,BJ-2026-HD-QIZHONG,17,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q18,BJ-2026-HD-QIZHONG-Q18,BJ-2026-HD-QIZHONG,18,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIZHONG-Q19,BJ-2026-HD-QIZHONG-Q19,BJ-2026-HD-QIZHONG,19,主观题,,整题,MAYBE,不收-无E1,缺细则,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2026-HD-QIMO-Q21,BJ-2026-HD-QIMO-Q21,BJ-2026-HD-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIMO-Q3,BJ-2026-HD-QIMO-Q3,BJ-2026-HD-QIMO,3,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIMO-Q11,BJ-2026-HD-QIMO-Q11,BJ-2026-HD-QIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-HD-QIMO-Q12,BJ-2026-HD-QIMO-Q12,BJ-2026-HD-QIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-HD-QIMO-Q13,BJ-2026-HD-QIMO-Q13,BJ-2026-HD-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q18,BJ-2026-XC-QIMO-Q18,BJ-2026-XC-QIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q20#1,BJ-2026-XC-QIMO-Q20,BJ-2026-XC-QIMO,20,主观题,1,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q20#2,BJ-2026-XC-QIMO-Q20,BJ-2026-XC-QIMO,20,主观题,2,小问,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q21,BJ-2026-XC-QIMO-Q21,BJ-2026-XC-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q10,BJ-2026-XC-QIMO-Q10,BJ-2026-XC-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q11,BJ-2026-XC-QIMO-Q11,BJ-2026-XC-QIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q12,BJ-2026-XC-QIMO-Q12,BJ-2026-XC-QIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q13,BJ-2026-XC-QIMO-Q13,BJ-2026-XC-QIMO,13,选择题,,整题,IN,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q16,BJ-2026-TZ-QIMO-Q16,BJ-2026-TZ-QIMO,16,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q17,BJ-2026-TZ-QIMO-Q17,BJ-2026-TZ-QIMO,17,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q18,BJ-2026-TZ-QIMO-Q18,BJ-2026-TZ-QIMO,18,主观题,,整题,MAYBE,完整题-有E1,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO-Q20,BJ-2026-TZ-QIMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q21,BJ-2026-TZ-QIMO-Q21,BJ-2026-TZ-QIMO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO-Q6,BJ-2026-TZ-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q7,BJ-2026-TZ-QIMO-Q7,BJ-2026-TZ-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q9,BJ-2026-TZ-QIMO-Q9,BJ-2026-TZ-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q10,BJ-2026-TZ-QIMO-Q10,BJ-2026-TZ-QIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-TZ-QIMO-Q11,BJ-2026-TZ-QIMO-Q11,BJ-2026-TZ-QIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q16,BJ-2026-SJS-QIMO-Q16,BJ-2026-SJS-QIMO,16,主观题,,整题,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,B1:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X1:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q19#1,BJ-2026-SJS-QIMO-Q19,BJ-2026-SJS-QIMO,19,主观题,1,小问,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q19#2,BJ-2026-SJS-QIMO-Q19,BJ-2026-SJS-QIMO,19,主观题,2,小问,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,倾向,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q20#1,BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO,20,主观题,1,小问,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q20#2,BJ-2026-SJS-QIMO-Q20,BJ-2026-SJS-QIMO,20,主观题,2,小问,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q4,BJ-2026-SJS-QIMO-Q4,BJ-2026-SJS-QIMO,4,选择题,,整题,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q6,BJ-2026-SJS-QIMO-Q6,BJ-2026-SJS-QIMO,6,选择题,,整题,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q7,BJ-2026-SJS-QIMO-Q7,BJ-2026-SJS-QIMO,7,选择题,,整题,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q9,BJ-2026-SJS-QIMO-Q9,BJ-2026-SJS-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q12,BJ-2026-SJS-QIMO-Q12,BJ-2026-SJS-QIMO,12,选择题,,整题,IN,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2026-SJS-QIMO-Q13,BJ-2026-SJS-QIMO-Q13,BJ-2026-SJS-QIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q9,BJ-2024-BJ-GAOKAO-Q9,BJ-2024-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q12,BJ-2024-BJ-GAOKAO-Q12,BJ-2024-BJ-GAOKAO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q13,BJ-2024-BJ-GAOKAO-Q13,BJ-2024-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q16,BJ-2024-BJ-GAOKAO-Q16,BJ-2024-BJ-GAOKAO,16,主观题,,整题,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q17,BJ-2024-BJ-GAOKAO-Q17,BJ-2024-BJ-GAOKAO,17,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q18#1,BJ-2024-BJ-GAOKAO-Q18,BJ-2024-BJ-GAOKAO,18,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q18#2,BJ-2024-BJ-GAOKAO-Q18,BJ-2024-BJ-GAOKAO,18,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q20,BJ-2024-BJ-GAOKAO-Q20,BJ-2024-BJ-GAOKAO,20,主观题,,整题,MAYBE,不收-无E1,缺细则,,倾向,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q21#1,BJ-2024-BJ-GAOKAO-Q21,BJ-2024-BJ-GAOKAO,21,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2024-BJ-GAOKAO-Q21#2,BJ-2024-BJ-GAOKAO-Q21,BJ-2024-BJ-GAOKAO,21,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2025-BJ-GAOKAO-Q17,BJ-2025-BJ-GAOKAO-Q17,BJ-2025-BJ-GAOKAO,17,主观题,,整题,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2025-BJ-GAOKAO-Q21#1,BJ-2025-BJ-GAOKAO-Q21,BJ-2025-BJ-GAOKAO,21,主观题,1,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2025-BJ-GAOKAO-Q21#2,BJ-2025-BJ-GAOKAO-Q21,BJ-2025-BJ-GAOKAO,21,主观题,2,小问,MAYBE,不收-无E1,缺细则,,不明,2026-09-24-attribution-v1
BJ-2025-BJ-GAOKAO-Q3,BJ-2025-BJ-GAOKAO-Q3,BJ-2025-BJ-GAOKAO,3,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2025-BJ-GAOKAO-Q9,BJ-2025-BJ-GAOKAO-Q9,BJ-2025-BJ-GAOKAO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2025-BJ-GAOKAO-Q12,BJ-2025-BJ-GAOKAO-Q12,BJ-2025-BJ-GAOKAO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2025-BJ-GAOKAO-Q13,BJ-2025-BJ-GAOKAO-Q13,BJ-2025-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2026-BJ-GAOKAO-Q1,BJ-2026-BJ-GAOKAO-Q1,BJ-2026-BJ-GAOKAO,1,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-BJ-GAOKAO-Q21,BJ-2026-BJ-GAOKAO-Q21,BJ-2026-BJ-GAOKAO,21,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-BJ-GAOKAO-Q11,BJ-2026-BJ-GAOKAO-Q11,BJ-2026-BJ-GAOKAO,11,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-BJ-GAOKAO-Q12,BJ-2026-BJ-GAOKAO-Q12,BJ-2026-BJ-GAOKAO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-BJ-GAOKAO-Q13,BJ-2026-BJ-GAOKAO-Q13,BJ-2026-BJ-GAOKAO,13,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-FT-YIMO-Q9,BJ-2026-FT-YIMO-Q9,BJ-2026-FT-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q9,BJ-2026-XC-QIMO-Q9,BJ-2026-XC-QIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-XC-QIMO-Q15,BJ-2026-XC-QIMO-Q15,BJ-2026-XC-QIMO,15,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2024-SY-ERMO-Q19#2,BJ-2024-SY-ERMO-Q19,BJ-2024-SY-ERMO,19,主观题,2,小问,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2024-SY-ERMO-Q20#1,BJ-2024-SY-ERMO-Q20,BJ-2024-SY-ERMO,20,主观题,1,小问,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2024-SY-ERMO-Q20#2,BJ-2024-SY-ERMO-Q20,BJ-2024-SY-ERMO,20,主观题,2,小问,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2024-SY-ERMO-Q7,BJ-2024-SY-ERMO-Q7,BJ-2024-SY-ERMO,7,选择题,,整题,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2024-SY-ERMO-Q8,BJ-2024-SY-ERMO-Q8,BJ-2024-SY-ERMO,8,选择题,,整题,IN,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,倾向,2026-09-24-attribution-v1
BJ-2024-SY-ERMO-Q12,BJ-2024-SY-ERMO-Q12,BJ-2024-SY-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2024-SY-ERMO-Q18,BJ-2024-SY-ERMO-Q18,BJ-2024-SY-ERMO,18,主观题,,整题,MAYBE,收-具名例外,具名例外:named_exception_whole_exam_no_rubric,B1:rubric_unreadable_not_OUT;B2:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,确定,2026-09-24-attribution-v1
BJ-2024-SY-ERMO-Q9,BJ-2024-SY-ERMO-Q9,BJ-2024-SY-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,具名例外:named_exception_whole_exam_no_rubric,,不明,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q9,BJ-2026-FS-ERMO-Q9,BJ-2026-FS-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,倾向,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q13,BJ-2026-FS-ERMO-Q13,BJ-2026-FS-ERMO,13,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FS-ERMO-Q15,BJ-2026-FS-ERMO-Q15,BJ-2026-FS-ERMO,15,主观题,,整题,MAYBE,完整题-有E1,E1,,不明,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q5,BJ-2023-HD-YIMO-Q5,BJ-2023-HD-YIMO,5,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q9,BJ-2023-HD-YIMO-Q9,BJ-2023-HD-YIMO,9,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q10,BJ-2023-HD-YIMO-Q10,BJ-2023-HD-YIMO,10,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q11,BJ-2023-HD-YIMO-Q11,BJ-2023-HD-YIMO,11,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q12,BJ-2023-HD-YIMO-Q12,BJ-2023-HD-YIMO,12,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,倾向,2026-09-24-attribution-v1
BJ-2023-HD-YIMO-Q13,BJ-2023-HD-YIMO-Q13,BJ-2023-HD-YIMO,13,选择题,,整题,MAYBE,完整题-选择题照收,缺答案键,,不明,2026-09-24-attribution-v1
BJ-2026-FT-ERMO-Q9,BJ-2026-FT-ERMO-Q9,BJ-2026-FT-ERMO,9,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-ERMO-Q12,BJ-2026-FT-ERMO-Q12,BJ-2026-FT-ERMO,12,选择题,,整题,MAYBE,完整题-选择题照收,E1,,不明,2026-09-24-attribution-v1
BJ-2026-FT-ERMO-Q20,BJ-2026-FT-ERMO-Q20,BJ-2026-FT-ERMO,20,主观题,,整题,MAYBE,完整题-有E1,E1,B1:rubric_unreadable_not_OUT;B3:rubric_unreadable_not_OUT;PH:rubric_unreadable_not_OUT;CU:rubric_unreadable_not_OUT;X2:rubric_unreadable_not_OUT;MI:rubric_unreadable_not_OUT;RE:rubric_unreadable_not_OUT,倾向,2026-09-24-attribution-v1
