unit_id,qid,exam_id_raw,exam_id_canonical,num,type,subq,grain,content_fingerprint,script_tier,归属_B1,归属_B2,归属_B3,归属_PH,归属_CU,归属_X1,归属_X2,归属_MI,归属_RE,admission,evidence,evidence_detail,downgrade_notes,dup_of,dup_covered_by,conflict_script_out,identity_redirect,canonical_qid,rule_version,source,ruled
BJ-2025-FT-ERMO-Q4,BJ-2025-FT-ERMO-Q4,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,4,选择题,,整题,6ca867b701a9d722,倾向,OUT,COLLECTED,MAYBE,COLLECTED,MAYBE,OUT,OUT,COLLECTED,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,,,MI,,BJ-2025-FT-ERMO-Q4,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q1,BJ-2025-FT-ERMO-Q1,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,1,选择题,,整题,ef5a9f14cab6ffc6,不明,IN,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q5,BJ-2025-FT-ERMO-Q5,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,5,选择题,,整题,78973052aeb8a2f2,不明,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-FT-ERMO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q6,BJ-2025-FT-ERMO-Q6,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,6,选择题,,整题,62f30dfd7eb8da49,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q6,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q8,BJ-2025-FT-ERMO-Q8,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,8,选择题,,整题,13f480208844b4fe,倾向,OUT,COLLECTED,COLLECTED,MAYBE,OUT,OUT,OUT,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q9,BJ-2025-FT-ERMO-Q9,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,9,选择题,,整题,32a1bb015642837a,倾向,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q10,BJ-2025-FT-ERMO-Q10,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,10,选择题,,整题,853b7a782e5335c5,确定,OUT,COLLECTED,COLLECTED,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q11,BJ-2025-FT-ERMO-Q11,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,11,选择题,,整题,907fca8ab3bb4c94,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,COLLECTED,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q12,BJ-2025-FT-ERMO-Q12,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,12,选择题,,整题,157218e450a69a0a,倾向,OUT,COLLECTED,MAYBE,OUT,OUT,OUT,MAYBE,COLLECTED,COLLECTED,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q13,BJ-2025-FT-ERMO-Q13,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,13,选择题,,整题,bb2fcc8fd1113a4f,倾向,OUT,MAYBE,MAYBE,OUT,OUT,COLLECTED,OUT,MAYBE,COLLECTED,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,X1,,BJ-2025-FT-ERMO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q14,BJ-2025-FT-ERMO-Q14,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,14,选择题,,整题,b41ef7d8f17f6ee1,不明,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,MAYBE,OUT,COLLECTED,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,PH,,BJ-2025-FT-ERMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q15,BJ-2025-FT-ERMO-Q15,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,15,选择题,,整题,6b1acec5bb98fad8,倾向,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,COLLECTED,OUT,OUT,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q16#1,BJ-2025-FT-ERMO-Q16,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,16,主观题,1,小问,89915248bb5a1590,不明,MAYBE,MAYBE,OUT,COLLECTED,COLLECTED,MAYBE,OUT,MAYBE,COLLECTED,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-FT-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q16#2,BJ-2025-FT-ERMO-Q16,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,16,主观题,2,小问,ce9575c063400cc6,不明,MAYBE,MAYBE,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,COLLECTED,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-FT-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q17,BJ-2025-FT-ERMO-Q17,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,17,主观题,,整题,28917fbb4c5263ea,不明,OUT,MAYBE,COLLECTED,OUT,MAYBE,OUT,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,"关联但不合并(疑似跨卷复用/串题,非duplicate_registration_alias):dup_of=BJ-2024-BJ-GAOKAO-Q17;BJ-2026-FT-YIMO-Q17",BJ-2024-BJ-GAOKAO-Q17;BJ-2026-FT-YIMO-Q17,bixiu3,,,BJ-2025-FT-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q18,BJ-2025-FT-ERMO-Q18,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,18,主观题,,整题,4feba54525416e3c,不明,OUT,COLLECTED,OUT,MAYBE,OUT,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-FT-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q19#1,BJ-2025-FT-ERMO-Q19,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,19,主观题,1,小问,4652672b4fd8720f,不明,OUT,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,COLLECTED,COLLECTED,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-FT-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q19#2,BJ-2025-FT-ERMO-Q19,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,19,主观题,2,小问,4bcb5f6bc6fb0582,不明,OUT,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,COLLECTED,COLLECTED,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-FT-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO-Q20,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,20,主观题,,整题,90dd2c6e510067ca,倾向,OUT,MAYBE,MAYBE,OUT,OUT,COLLECTED,MAYBE,OUT,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-FT-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q21,BJ-2025-FT-ERMO-Q21,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,21,主观题,,整题,3cb469476719e0be,不明,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-FT-ERMO-Q21,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-FT-ERMO-Q7,BJ-2025-FT-ERMO-Q7,BJ-2025-FT-ERMO,BJ-2025-FT-ERMO,7,选择题,,整题,4c1f51d6d382268d,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-FT-ERMO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q16,BJ-2025-CP-ERMO-Q16,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,16,主观题,,整题,98ff81d804131d5e,倾向,OUT,OUT,OUT,COLLECTED,COLLECTED,OUT,OUT,OUT,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CP-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q17,BJ-2025-CP-ERMO-Q17,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,17,主观题,,整题,674751961c21344e,不明,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CP-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q18,BJ-2025-CP-ERMO-Q18,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,18,主观题,,整题,5830961c144eaf11,不明,OUT,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,MAYBE,OUT,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CP-ERMO-Q18,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q19,BJ-2025-CP-ERMO-Q19,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,19,主观题,,整题,061fea7b53374cf4,倾向,OUT,MAYBE,OUT,OUT,MAYBE,OUT,OUT,COLLECTED,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CP-ERMO-Q19,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q20#1,BJ-2025-CP-ERMO-Q20,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,20,主观题,1,小问,f636c079c06237c7,不明,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CP-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q20#2,BJ-2025-CP-ERMO-Q20,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,20,主观题,2,小问,1e721826dec6e49d,不明,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CP-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q21,BJ-2025-CP-ERMO-Q21,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,21,主观题,,整题,c4da7923df5b098d,倾向,OUT,COLLECTED,OUT,OUT,OUT,COLLECTED,MAYBE,OUT,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CP-ERMO-Q21,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q22,BJ-2025-CP-ERMO-Q22,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,22,主观题,,整题,abdf8ab97f891677,不明,MAYBE,COLLECTED,COLLECTED,COLLECTED,COLLECTED,MAYBE,MAYBE,MAYBE,MAYBE,完整题-有E1,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-CP-ERMO-Q22,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q1,BJ-2025-CP-ERMO-Q1,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,1,选择题,,整题,250f4af34547895c,不明,MAYBE,MAYBE,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q2,BJ-2025-CP-ERMO-Q2,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,2,选择题,,整题,a2c80c5053f1d6ba,倾向,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,OUT,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q2,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q3,BJ-2025-CP-ERMO-Q3,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,3,选择题,,整题,a74460e450613f04,倾向,OUT,MAYBE,MAYBE,COLLECTED,COLLECTED,OUT,OUT,MAYBE,COLLECTED,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q3,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q4,BJ-2025-CP-ERMO-Q4,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,4,选择题,,整题,70343455247e6514,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q4,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q5,BJ-2025-CP-ERMO-Q5,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,5,选择题,,整题,45da7296ed7f3aab,不明,OUT,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q6,BJ-2025-CP-ERMO-Q6,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,6,选择题,,整题,5340b171565e21f4,不明,OUT,MAYBE,MAYBE,COLLECTED,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q6,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q7,BJ-2025-CP-ERMO-Q7,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,7,选择题,,整题,4e30e2e64103987a,不明,OUT,COLLECTED,COLLECTED,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q8,BJ-2025-CP-ERMO-Q8,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,8,选择题,,整题,30c82d9c35aa7770,倾向,OUT,COLLECTED,MAYBE,MAYBE,OUT,COLLECTED,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,X1,,BJ-2025-CP-ERMO-Q8,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q9,BJ-2025-CP-ERMO-Q9,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,9,选择题,,整题,6ddd6c08a0032339,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q10,BJ-2025-CP-ERMO-Q10,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,10,选择题,,整题,e52be3bf30ec34c1,倾向,OUT,COLLECTED,COLLECTED,MAYBE,OUT,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q10,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO-Q11,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,11,选择题,,整题,cc10a105c4debd1a,倾向,OUT,MAYBE,MAYBE,OUT,OUT,COLLECTED,MAYBE,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q11,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO-Q12,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,12,选择题,,整题,83b6049d2de47ddf,不明,OUT,MAYBE,MAYBE,OUT,OUT,OUT,MAYBE,COLLECTED,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q12,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q13,BJ-2025-CP-ERMO-Q13,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,13,选择题,,整题,17980682f51afdf4,倾向,OUT,MAYBE,MAYBE,OUT,OUT,OUT,OUT,MAYBE,COLLECTED,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q13,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q14,BJ-2025-CP-ERMO-Q14,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,14,选择题,,整题,71f15cde01702472,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-CP-ERMO-Q15,BJ-2025-CP-ERMO-Q15,BJ-2025-CP-ERMO,BJ-2025-CP-ERMO,15,选择题,,整题,c7c1aab99fd3b2b4,不明,MAYBE,MAYBE,MAYBE,OUT,MAYBE,MAYBE,COLLECTED,OUT,OUT,完整题-选择题照收,E3,逐题已匹配参考答案,,,,,,BJ-2025-CP-ERMO-Q15,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q5,BJ-2025-HD-ERMO-Q5,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,5,选择题,,整题,d7b32549be2da7a2,不明,OUT,MAYBE,MAYBE,MAYBE,MAYBE,OUT,COLLECTED,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-HD-ERMO-Q5,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q7,BJ-2025-HD-ERMO-Q7,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,7,选择题,,整题,33912c1177c8f87d,不明,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,OUT,OUT,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-HD-ERMO-Q7,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q9,BJ-2025-HD-ERMO-Q9,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,9,选择题,,整题,64aba2d2867937b1,倾向,OUT,COLLECTED,MAYBE,COLLECTED,COLLECTED,OUT,MAYBE,OUT,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-HD-ERMO-Q9,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO-Q17,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,17,主观题,,整题,28038b490cb0bc1f,不明,OUT,MAYBE,COLLECTED,MAYBE,OUT,MAYBE,MAYBE,OUT,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-HD-ERMO-Q17,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q20,BJ-2025-HD-ERMO-Q20,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,20,主观题,,整题,74280fdf8576d8d5,不明,OUT,OUT,OUT,MAYBE,MAYBE,MAYBE,MAYBE,COLLECTED,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-HD-ERMO-Q20,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO-Q14,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,14,选择题,,整题,469ffcf0b10eff1d,不明,MAYBE,MAYBE,MAYBE,OUT,OUT,COLLECTED,MAYBE,MAYBE,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-HD-ERMO-Q14,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q16,BJ-2025-HD-ERMO-Q16,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,16,主观题,,整题,5a807e58b4aa041a,倾向,OUT,OUT,OUT,COLLECTED,COLLECTED,OUT,MAYBE,MAYBE,MAYBE,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-HD-ERMO-Q16,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q1,BJ-2025-HD-ERMO-Q1,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,1,选择题,,整题,34f96ef294108905,倾向,MAYBE,COLLECTED,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,,,,,,BJ-2025-HD-ERMO-Q1,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
BJ-2025-HD-ERMO-Q2,BJ-2025-HD-ERMO-Q2,BJ-2025-HD-ERMO,BJ-2025-HD-ERMO,2,选择题,,整题,09b3a581032dcb83,不明,OUT,MAYBE,COLLECTED,MAYBE,MAYBE,OUT,OUT,OUT,MAYBE,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,,,,,,BJ-2025-HD-ERMO-Q2,2026-09-24-attribution-v3,classify.py:classified_prod.jsonl+matrix.csv+exam_identity.json+skill_overrides.json,no
