unit_id,qid,exam_id_canonical,num,type,subq,grain,归属_X2,admission,evidence,evidence_detail,script_tier,rule_version
BJ-2026-FS-YIMO-Q15,BJ-2026-FS-YIMO-Q15,BJ-2026-FS-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q1,BJ-2026-CY-YIMO-Q1,BJ-2026-CY-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q2,BJ-2026-CY-YIMO-Q2,BJ-2026-CY-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q3,BJ-2026-CY-YIMO-Q3,BJ-2026-CY-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q4,BJ-2026-CY-YIMO-Q4,BJ-2026-CY-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q5,BJ-2026-CY-YIMO-Q5,BJ-2026-CY-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q6,BJ-2026-CY-YIMO-Q6,BJ-2026-CY-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q7,BJ-2026-CY-YIMO-Q7,BJ-2026-CY-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q13,BJ-2026-CY-YIMO-Q13,BJ-2026-CY-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q14,BJ-2026-CY-YIMO-Q14,BJ-2026-CY-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q15,BJ-2026-CY-YIMO-Q15,BJ-2026-CY-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-CY-YIMO-Q16,BJ-2026-CY-YIMO-Q16,BJ-2026-CY-YIMO,16,主观题,,整题,OUT,待裁决-证据未核实,待裁决-证据未核实候选,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q1,BJ-2026-HD-YIMO-Q1,BJ-2026-HD-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q2,BJ-2026-HD-YIMO-Q2,BJ-2026-HD-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q3,BJ-2026-HD-YIMO-Q3,BJ-2026-HD-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q4,BJ-2026-HD-YIMO-Q4,BJ-2026-HD-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q5,BJ-2026-HD-YIMO-Q5,BJ-2026-HD-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q6,BJ-2026-HD-YIMO-Q6,BJ-2026-HD-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q7,BJ-2026-HD-YIMO-Q7,BJ-2026-HD-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q8,BJ-2026-HD-YIMO-Q8,BJ-2026-HD-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q13,BJ-2026-HD-YIMO-Q13,BJ-2026-HD-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q14,BJ-2026-HD-YIMO-Q14,BJ-2026-HD-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-HD-YIMO-Q15,BJ-2026-HD-YIMO-Q15,BJ-2026-HD-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SJS-YIMO-Q1,BJ-2026-SJS-YIMO-Q1,BJ-2026-SJS-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SJS-YIMO-Q2,BJ-2026-SJS-YIMO-Q2,BJ-2026-SJS-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SJS-YIMO-Q3,BJ-2026-SJS-YIMO-Q3,BJ-2026-SJS-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SJS-YIMO-Q4,BJ-2026-SJS-YIMO-Q4,BJ-2026-SJS-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SJS-YIMO-Q5,BJ-2026-SJS-YIMO-Q5,BJ-2026-SJS-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SJS-YIMO-Q7,BJ-2026-SJS-YIMO-Q7,BJ-2026-SJS-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SJS-YIMO-Q15,BJ-2026-SJS-YIMO-Q15,BJ-2026-SJS-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q1,BJ-2026-XC-YIMO-Q1,BJ-2026-XC-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q2,BJ-2026-XC-YIMO-Q2,BJ-2026-XC-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q3,BJ-2026-XC-YIMO-Q3,BJ-2026-XC-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q4,BJ-2026-XC-YIMO-Q4,BJ-2026-XC-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q5,BJ-2026-XC-YIMO-Q5,BJ-2026-XC-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q6,BJ-2026-XC-YIMO-Q6,BJ-2026-XC-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q7,BJ-2026-XC-YIMO-Q7,BJ-2026-XC-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q8,BJ-2026-XC-YIMO-Q8,BJ-2026-XC-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q14,BJ-2026-XC-YIMO-Q14,BJ-2026-XC-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-XC-YIMO-Q15,BJ-2026-XC-YIMO-Q15,BJ-2026-XC-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q1,BJ-2026-TZ-YIMO-Q1,BJ-2026-TZ-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q2,BJ-2026-TZ-YIMO-Q2,BJ-2026-TZ-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q5,BJ-2026-TZ-YIMO-Q5,BJ-2026-TZ-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q6,BJ-2026-TZ-YIMO-Q6,BJ-2026-TZ-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q7,BJ-2026-TZ-YIMO-Q7,BJ-2026-TZ-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q8,BJ-2026-TZ-YIMO-Q8,BJ-2026-TZ-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q13,BJ-2026-TZ-YIMO-Q13,BJ-2026-TZ-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q14,BJ-2026-TZ-YIMO-Q14,BJ-2026-TZ-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-TZ-YIMO-Q15,BJ-2026-TZ-YIMO-Q15,BJ-2026-TZ-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q1,BJ-2026-MTG-YIMO-Q1,BJ-2026-MTG-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q2,BJ-2026-MTG-YIMO-Q2,BJ-2026-MTG-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q3,BJ-2026-MTG-YIMO-Q3,BJ-2026-MTG-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q4,BJ-2026-MTG-YIMO-Q4,BJ-2026-MTG-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q5,BJ-2026-MTG-YIMO-Q5,BJ-2026-MTG-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q6,BJ-2026-MTG-YIMO-Q6,BJ-2026-MTG-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q7,BJ-2026-MTG-YIMO-Q7,BJ-2026-MTG-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q8,BJ-2026-MTG-YIMO-Q8,BJ-2026-MTG-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q13,BJ-2026-MTG-YIMO-Q13,BJ-2026-MTG-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q14,BJ-2026-MTG-YIMO-Q14,BJ-2026-MTG-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-MTG-YIMO-Q15,BJ-2026-MTG-YIMO-Q15,BJ-2026-MTG-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q1,BJ-2026-SY-YIMO-Q1,BJ-2026-SY-YIMO,1,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q2,BJ-2026-SY-YIMO-Q2,BJ-2026-SY-YIMO,2,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q3,BJ-2026-SY-YIMO-Q3,BJ-2026-SY-YIMO,3,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q4,BJ-2026-SY-YIMO-Q4,BJ-2026-SY-YIMO,4,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q5,BJ-2026-SY-YIMO-Q5,BJ-2026-SY-YIMO,5,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q6,BJ-2026-SY-YIMO-Q6,BJ-2026-SY-YIMO,6,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q7,BJ-2026-SY-YIMO-Q7,BJ-2026-SY-YIMO,7,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q8,BJ-2026-SY-YIMO-Q8,BJ-2026-SY-YIMO,8,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q13,BJ-2026-SY-YIMO-Q13,BJ-2026-SY-YIMO,13,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,倾向,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q14,BJ-2026-SY-YIMO-Q14,BJ-2026-SY-YIMO,14,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-SY-YIMO-Q15,BJ-2026-SY-YIMO-Q15,BJ-2026-SY-YIMO,15,选择题,,整题,OUT,完整题-选择题照收,答案键来源未核实(候选未确认),该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判,不明,2026-09-24-attribution-v2
BJ-2026-DC-ERMO-Q1,BJ-2026-DC-ERMO-Q1,BJ-2026-DC-ERMO,1,选择题,,整题,OUT,完整题-选择题照收,E1,逐题已匹配正式评分材料,不明,2026-09-24-attribution-v2
BJ-2026-DC-ERMO-Q2,BJ-2026-DC-ERMO-Q2,BJ-2026-DC-ERMO,2,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
BJ-2026-DC-ERMO-Q3,BJ-2026-DC-ERMO-Q3,BJ-2026-DC-ERMO,3,选择题,,整题,OUT,完整题-选择题照收,E3,该题正式评分材料候选存在候选/存在冲突，未确认匹配，不下判（同时已有匹配参考答案，选择题按E3计，正式评分材料候选仍待核实）,倾向,2026-09-24-attribution-v2
